MONTH_NUM,MONTH_MON,FLT_DATE,ENTITY_NAME,ENTITY_TYPE,CPLX_FLIGHT_HRS,CPLX_INTER,VERTICAL_INTER_HRS,HORIZ_INTER_HRS,SPEED_INTER_HRS,BADA_VERSION
7.0,JUL,06-07-2019,ENAV,ANSP (AUA),3996.18,531.17,109.656,368.21,60.86,3.13.1
7.0,JUL,06-07-2019,HCAA,ANSP (AUA),2207.12,244.79,28.386,115.89,14.96,3.13.1
7.0,JUL,06-07-2019,HungaroControl,ANSP (AUA),944.39,187.62,10.008,112.4,18.35,3.13.1
7.0,JUL,06-07-2019,IAA,ANSP (AUA),868.32,67.3,6.5520000000000005,20.41,4.3,3.13.1
7.0,JUL,06-07-2019,LFV,ANSP (AUA),935.82,55.34,7.083,34.47,7.54,3.13.1
7.0,JUL,06-07-2019,LGS,ANSP (AUA),234.92,13.67,1.314,8.18,1.64,3.13.1
7.0,JUL,06-07-2019,LPS,ANSP (AUA),399.89,74.55,4.563000000000001,45.42,8.43,3.13.1
7.0,JUL,06-07-2019,LVNL,ANSP (AUA),193.16,34.18,4.266,15.59,3.26,3.13.1
7.0,JUL,06-07-2019,M-NAV,ANSP (AUA),167.19,28.93,1.755,14.36,0.75,3.13.1
7.0,JUL,06-07-2019,MATS,ANSP (AUA),244.43,5.7,0.522,2.2,0.6,3.13.1
7.0,JUL,06-07-2019,MOLDATSA,ANSP (AUA),32.67,0.63,0.018000000000000002,0.29,0.02,3.13.1
7.0,JUL,06-07-2019,MUAC,ANSP (AUA),1916.97,390.94,74.898,235.7,54.82,3.13.1
7.0,JUL,06-07-2019,NATS (Continental),ANSP (AUA),3304.92,570.61,167.715,254.51,99.55,3.13.1
7.0,JUL,06-07-2019,NAV Portugal (Continental),ANSP (AUA),1176.42,115.78,16.407,45.72,14.55,3.13.1
7.0,JUL,06-07-2019,NAVIAIR,ANSP (AUA),492.39,34.0,4.599,21.98,6.03,3.13.1
7.0,JUL,06-07-2019,Oro Navigacija,ANSP (AUA),196.46,12.91,1.2240000000000002,7.29,1.22,3.13.1
7.0,JUL,06-07-2019,PANSA,ANSP (AUA),1501.55,158.94,14.571000000000002,108.53,22.07,3.13.1
7.0,JUL,06-07-2019,ROMATSA,ANSP (AUA),1289.7,192.44,8.811,102.21,19.08,3.13.1
7.0,JUL,06-07-2019,SMATSA,ANSP (AUA),1111.21,252.82,8.397,156.93,13.91,3.13.1
7.0,JUL,06-07-2019,Sakaeronavigatsia,ANSP (AUA),114.39,6.26,0.558,2.09,0.9,3.13.1
7.0,JUL,06-07-2019,Skyguide,ANSP (AUA),943.89,215.76,40.491,141.64,35.16,3.13.1
7.0,JUL,06-07-2019,Slovenia Control,ANSP (AUA),242.06,54.46,5.319,36.52,5.95,3.13.1
7.0,JUL,06-07-2019,UkSATSE,ANSP (AUA),622.99,28.88,2.1870000000000003,13.82,3.65,3.13.1
7.0,JUL,06-07-2019,skeyes,ANSP (AUA),178.92,25.57,7.497,12.68,5.85,3.13.1
7.0,JUL,07-07-2019,ANS CR,ANSP (AUA),854.52,180.43,25.821,102.54,26.35,3.13.1
7.0,JUL,07-07-2019,ANS Finland,ANSP (AUA),224.07,7.72,1.6560000000000001,3.1,1.51,3.13.1
7.0,JUL,07-07-2019,ARMATS,ANSP (AUA),38.41,1.2,0.135,0.34,0.04,3.13.1
7.0,JUL,07-07-2019,Albcontrol,ANSP (AUA),183.71,21.1,1.368,10.41,1.67,3.13.1
7.0,JUL,07-07-2019,Austro Control,ANSP (AUA),859.02,141.13,16.11,88.78,19.65,3.13.1
7.0,JUL,07-07-2019,Avinor (Continental),ANSP (AUA),657.09,25.0,4.149,10.45,4.71,3.13.1
7.0,JUL,07-07-2019,BULATSA,ANSP (AUA),995.05,181.56,10.422,81.71,11.22,3.13.1
7.0,JUL,07-07-2019,Croatia Control,ANSP (AUA),998.98,174.44,11.781,117.48,22.03,3.13.1
7.0,JUL,07-07-2019,DCAC Cyprus,ANSP (AUA),629.25,58.78,7.083,24.09,4.68,3.13.1
7.0,JUL,07-07-2019,DFS,ANSP (AUA),3572.96,677.91,134.37,412.51,112.92,3.13.1
7.0,JUL,07-07-2019,DHMI,ANSP (AUA),4339.03,767.73,83.44800000000001,253.94,72.65,3.13.1
7.0,JUL,07-07-2019,DSNA,ANSP (AUA),7190.04,1536.26,186.003,731.4,149.05,3.13.1
7.0,JUL,07-07-2019,EANS,ANSP (AUA),205.54,13.92,2.394,4.79,1.21,3.13.1
7.0,JUL,07-07-2019,ENAIRE,ANSP (AUA),4379.66,618.55,87.741,261.98,73.64,3.13.1
7.0,JUL,07-07-2019,ENAV,ANSP (AUA),4080.73,544.41,111.60000000000001,375.63,84.09,3.13.1
7.0,JUL,07-07-2019,HCAA,ANSP (AUA),2238.1,228.98,29.168999999999997,109.41,17.53,3.13.1
7.0,JUL,07-07-2019,HungaroControl,ANSP (AUA),913.97,168.17,9.936,103.51,17.78,3.13.1
7.0,JUL,07-07-2019,IAA,ANSP (AUA),860.01,66.31,4.401,18.16,3.36,3.13.1
7.0,JUL,07-07-2019,LFV,ANSP (AUA),1050.78,63.53,9.405,37.81,7.59,3.13.1
7.0,JUL,07-07-2019,LGS,ANSP (AUA),226.12,14.44,1.323,8.08,1.49,3.13.1
7.0,JUL,07-07-2019,LPS,ANSP (AUA),433.12,87.07,5.643,54.32,11.34,3.13.1
7.0,JUL,07-07-2019,LVNL,ANSP (AUA),213.79,36.56,4.167,16.02,4.58,3.13.1
7.0,JUL,07-07-2019,M-NAV,ANSP (AUA),155.55,26.41,1.161,13.07,0.77,3.13.1
7.0,JUL,07-07-2019,MATS,ANSP (AUA),241.71,6.77,0.621,2.63,0.82,3.13.1
7.0,JUL,07-07-2019,MOLDATSA,ANSP (AUA),34.87,0.66,0.054,0.45,0.11,3.13.1
7.0,JUL,07-07-2019,MUAC,ANSP (AUA),2009.95,404.12,87.021,242.71,58.05,3.13.1
7.0,JUL,07-07-2019,NATS (Continental),ANSP (AUA),3463.52,623.96,191.502,281.76,119.17,3.13.1
7.0,JUL,07-07-2019,NAV Portugal (Continental),ANSP (AUA),1076.23,96.25,16.515,38.27,8.39,3.13.1
7.0,JUL,07-07-2019,NAVIAIR,ANSP (AUA),489.69,33.9,5.049,21.27,4.44,3.13.1
7.0,JUL,07-07-2019,Oro Navigacija,ANSP (AUA),190.05,11.75,1.053,6.25,0.97,3.13.1
7.0,JUL,07-07-2019,PANSA,ANSP (AUA),1492.14,152.1,15.939000000000002,103.22,21.42,3.13.1
7.0,JUL,07-07-2019,ROMATSA,ANSP (AUA),1316.16,192.09,9.594000000000001,105.22,18.17,3.13.1
7.0,JUL,07-07-2019,SMATSA,ANSP (AUA),1033.9,204.86,8.622,131.91,11.94,3.13.1
7.0,JUL,07-07-2019,Sakaeronavigatsia,ANSP (AUA),125.68,6.28,0.765,2.0,0.55,3.13.1
7.0,JUL,07-07-2019,Skyguide,ANSP (AUA),952.21,219.17,41.004000000000005,143.96,34.25,3.13.1
7.0,JUL,07-07-2019,Slovenia Control,ANSP (AUA),221.33,45.83,3.0690000000000004,30.76,4.75,3.13.1
7.0,JUL,07-07-2019,UkSATSE,ANSP (AUA),639.59,28.24,2.421,13.63,3.01,3.13.1
7.0,JUL,07-07-2019,skeyes,ANSP (AUA),200.68,33.2,10.026000000000002,15.29,5.91,3.13.1
7.0,JUL,08-07-2019,ANS CR,ANSP (AUA),860.98,169.67,25.101000000000003,95.77,30.16,3.13.1
7.0,JUL,08-07-2019,ANS Finland,ANSP (AUA),224.25,6.87,1.341,2.55,1.02,3.13.1
7.0,JUL,08-07-2019,ARMATS,ANSP (AUA),38.22,0.92,0.12600000000000003,0.33,0.1,3.13.1
7.0,JUL,08-07-2019,Albcontrol,ANSP (AUA),188.34,21.5,2.259,11.5,2.08,3.13.1
7.0,JUL,08-07-2019,Austro Control,ANSP (AUA),951.18,168.08,21.411,104.11,27.6,3.13.1
7.0,JUL,08-07-2019,Avinor (Continental),ANSP (AUA),688.18,24.97,4.509,10.86,4.69,3.13.1
7.0,JUL,08-07-2019,BULATSA,ANSP (AUA),933.66,156.11,8.487,65.73,19.53,3.13.1
7.0,JUL,08-07-2019,Croatia Control,ANSP (AUA),910.72,147.95,10.719000000000001,97.19,19.2,3.13.1
7.0,JUL,08-07-2019,DCAC Cyprus,ANSP (AUA),617.48,60.12,6.210000000000001,24.95,4.86,3.13.1
7.0,JUL,08-07-2019,DFS,ANSP (AUA),3842.41,768.4,161.28,451.94,145.97,3.13.1
7.0,JUL,08-07-2019,DHMI,ANSP (AUA),4169.42,772.14,81.126,249.11,82.33,3.13.1
7.0,JUL,08-07-2019,DSNA,ANSP (AUA),7213.42,1551.09,197.307,738.74,157.23,3.13.1
7.0,JUL,08-07-2019,EANS,ANSP (AUA),200.58,11.98,1.881,4.13,1.15,3.13.1
7.0,JUL,08-07-2019,ENAIRE,ANSP (AUA),4318.47,576.08,94.914,275.46,64.09,3.13.1
7.0,JUL,08-07-2019,ENAV,ANSP (AUA),3717.83,429.49,95.01299999999999,286.38,62.82,3.13.1
7.0,JUL,08-07-2019,HCAA,ANSP (AUA),1960.08,189.29,23.139000000000003,86.52,21.14,3.13.1
7.0,JUL,08-07-2019,HungaroControl,ANSP (AUA),890.86,152.79,9.54,89.27,24.66,3.13.1
7.0,JUL,08-07-2019,IAA,ANSP (AUA),943.8,82.33,5.958,23.11,4.74,3.13.1
7.0,JUL,08-07-2019,LFV,ANSP (AUA),1078.68,63.11,8.982000000000001,38.44,7.85,3.13.1
7.0,JUL,08-07-2019,LGS,ANSP (AUA),227.49,12.38,1.251,6.95,1.25,3.13.1
7.0,JUL,08-07-2019,LPS,ANSP (AUA),380.58,64.55,5.292,36.59,10.68,3.13.1
7.0,JUL,08-07-2019,LVNL,ANSP (AUA),240.41,46.49,6.48,20.35,5.7,3.13.1
7.0,JUL,08-07-2019,M-NAV,ANSP (AUA),137.41,19.27,1.53,9.04,2.09,3.13.1
7.0,JUL,08-07-2019,MATS,ANSP (AUA),229.93,6.62,0.5850000000000001,2.46,0.42,3.13.1
7.0,JUL,08-07-2019,MOLDATSA,ANSP (AUA),29.6,0.46,0.027,0.21,0.11,3.13.1
7.0,JUL,08-07-2019,MUAC,ANSP (AUA),2021.44,452.61,89.775,253.98,61.21,3.13.1
7.0,JUL,08-07-2019,NATS (Continental),ANSP (AUA),3740.07,727.79,229.52700000000002,332.13,154.56,3.13.1
7.0,JUL,08-07-2019,NAV Portugal (Continental),ANSP (AUA),1120.08,97.21,15.498,38.49,4.73,3.13.1
7.0,JUL,08-07-2019,NAVIAIR,ANSP (AUA),546.63,41.55,5.7509999999999994,26.06,4.91,3.13.1
7.0,JUL,08-07-2019,Oro Navigacija,ANSP (AUA),186.14,10.43,0.873,5.93,1.08,3.13.1
7.0,JUL,08-07-2019,PANSA,ANSP (AUA),1439.18,133.98,16.056,88.16,18.93,3.13.1
7.0,JUL,08-07-2019,ROMATSA,ANSP (AUA),1266.21,171.43,9.936,87.76,26.33,3.13.1
7.0,JUL,08-07-2019,SMATSA,ANSP (AUA),978.03,175.38,8.478,110.77,22.3,3.13.1
7.0,JUL,08-07-2019,Sakaeronavigatsia,ANSP (AUA),106.04,5.3,0.48600000000000004,1.8,0.57,3.13.1
7.0,JUL,08-07-2019,Skyguide,ANSP (AUA),973.7,232.25,44.46,148.43,40.56,3.13.1
7.0,JUL,08-07-2019,Slovenia Control,ANSP (AUA),211.57,41.8,3.195,27.69,5.53,3.13.1
7.0,JUL,08-07-2019,UkSATSE,ANSP (AUA),598.34,23.33,1.971,10.28,2.37,3.13.1
7.0,JUL,08-07-2019,skeyes,ANSP (AUA),232.14,39.63,13.968,21.59,9.77,3.13.1
7.0,JUL,09-07-2019,ANS CR,ANSP (AUA),785.32,140.93,20.628000000000004,78.45,22.43,3.13.1
7.0,JUL,09-07-2019,ANS Finland,ANSP (AUA),224.86,7.13,1.287,2.45,1.18,3.13.1
7.0,JUL,09-07-2019,ARMATS,ANSP (AUA),39.93,1.1,0.189,0.45,0.06,3.13.1
7.0,JUL,09-07-2019,Albcontrol,ANSP (AUA),177.01,18.68,1.323,9.84,1.93,3.13.1
7.0,JUL,09-07-2019,Austro Control,ANSP (AUA),921.93,154.21,20.7,94.9,27.4,3.13.1
7.0,JUL,09-07-2019,Avinor (Continental),ANSP (AUA),675.32,24.04,3.978,10.59,4.68,3.13.1
7.0,JUL,09-07-2019,BULATSA,ANSP (AUA),951.41,159.58,9.432,70.85,19.4,3.13.1
7.0,JUL,09-07-2019,Croatia Control,ANSP (AUA),907.27,146.11,10.323,99.04,19.94,3.13.1
7.0,JUL,09-07-2019,DCAC Cyprus,ANSP (AUA),583.13,55.64,5.148,23.4,4.3,3.13.1
7.0,JUL,09-07-2019,DFS,ANSP (AUA),3876.67,792.26,175.761,469.27,151.78,3.13.1
7.0,JUL,09-07-2019,DHMI,ANSP (AUA),4170.64,744.45,75.924,248.11,72.66,3.13.1
7.0,JUL,09-07-2019,DSNA,ANSP (AUA),7128.02,1556.18,188.208,728.81,138.3,3.13.1
7.0,JUL,09-07-2019,EANS,ANSP (AUA),206.32,11.53,1.836,4.03,1.17,3.13.1
7.0,JUL,09-07-2019,ENAIRE,ANSP (AUA),4144.23,556.29,75.393,227.44,45.25,3.13.1
7.0,JUL,09-07-2019,ENAV,ANSP (AUA),3732.66,451.98,91.917,308.93,62.49,3.13.1
7.0,JUL,09-07-2019,HCAA,ANSP (AUA),2019.29,198.95,25.164,91.56,21.9,3.13.1
7.0,JUL,09-07-2019,HungaroControl,ANSP (AUA),889.42,151.76,9.153,88.83,22.11,3.13.1
7.0,JUL,09-07-2019,IAA,ANSP (AUA),988.17,85.67,5.8229999999999995,23.19,4.39,3.13.1
7.0,JUL,09-07-2019,LFV,ANSP (AUA),1061.66,59.44,8.217,35.9,6.97,3.13.1
7.0,JUL,09-07-2019,LGS,ANSP (AUA),221.55,11.97,1.197,6.91,1.41,3.13.1
7.0,JUL,09-07-2019,LPS,ANSP (AUA),364.15,57.4,4.878,32.5,8.64,3.13.1
7.0,JUL,09-07-2019,LVNL,ANSP (AUA),231.44,42.54,5.6610000000000005,17.9,5.99,3.13.1
7.0,JUL,09-07-2019,M-NAV,ANSP (AUA),140.51,18.12,1.566,9.63,1.44,3.13.1
7.0,JUL,09-07-2019,MATS,ANSP (AUA),218.27,5.07,0.666,1.86,0.53,3.13.1
7.0,JUL,09-07-2019,MOLDATSA,ANSP (AUA),35.43,0.73,0.027,0.38,0.07,3.13.1
7.0,JUL,09-07-2019,MUAC,ANSP (AUA),1951.6,427.68,83.97,237.61,59.46,3.13.1
7.0,JUL,09-07-2019,NATS (Continental),ANSP (AUA),3599.59,665.01,204.948,306.86,138.23,3.13.1
7.0,JUL,09-07-2019,NAV Portugal (Continental),ANSP (AUA),1103.76,96.58,15.894,37.37,5.02,3.13.1
7.0,JUL,09-07-2019,NAVIAIR,ANSP (AUA),535.21,38.85,5.229,24.37,5.24,3.13.1
7.0,JUL,09-07-2019,Oro Navigacija,ANSP (AUA),193.35,10.45,1.107,5.77,1.23,3.13.1
7.0,JUL,09-07-2019,PANSA,ANSP (AUA),1435.86,137.52,15.507000000000001,92.32,17.63,3.13.1
7.0,JUL,09-07-2019,ROMATSA,ANSP (AUA),1281.88,178.43,9.036,85.65,27.66,3.13.1
7.0,JUL,09-07-2019,SMATSA,ANSP (AUA),987.23,184.51,8.793,113.8,21.54,3.13.1
7.0,JUL,09-07-2019,Sakaeronavigatsia,ANSP (AUA),117.66,6.82,0.6930000000000001,2.45,0.85,3.13.1
7.0,JUL,09-07-2019,Skyguide,ANSP (AUA),962.07,237.58,45.108,151.99,36.56,3.13.1
7.0,JUL,09-07-2019,Slovenia Control,ANSP (AUA),207.63,38.83,3.708,26.14,5.45,3.13.1
7.0,JUL,09-07-2019,UkSATSE,ANSP (AUA),596.56,24.39,2.3400000000000003,11.44,2.29,3.13.1
7.0,JUL,09-07-2019,skeyes,ANSP (AUA),221.76,35.2,11.916,19.01,8.57,3.13.1
7.0,JUL,10-07-2019,ANS CR,ANSP (AUA),825.57,159.49,24.291,92.68,23.54,3.13.1
7.0,JUL,10-07-2019,ANS Finland,ANSP (AUA),220.65,7.34,1.6380000000000001,2.97,1.6,3.13.1
7.0,JUL,10-07-2019,ARMATS,ANSP (AUA),36.3,0.71,0.135,0.27,0.07,3.13.1
7.0,JUL,10-07-2019,Albcontrol,ANSP (AUA),168.56,16.66,1.53,9.33,1.8,3.13.1
7.0,JUL,10-07-2019,Austro Control,ANSP (AUA),931.34,162.09,22.743,98.93,28.9,3.13.1
7.0,JUL,10-07-2019,Avinor (Continental),ANSP (AUA),670.6,23.51,4.347,10.32,4.48,3.13.1
7.0,JUL,10-07-2019,BULATSA,ANSP (AUA),1010.38,187.18,9.981,82.11,23.35,3.13.1
7.0,JUL,10-07-2019,Croatia Control,ANSP (AUA),961.49,163.72,11.133,110.12,22.84,3.13.1
7.0,JUL,10-07-2019,DCAC Cyprus,ANSP (AUA),606.39,56.31,6.633,22.13,5.66,3.13.1
7.0,JUL,10-07-2019,DFS,ANSP (AUA),3840.62,776.04,164.196,451.04,147.92,3.13.1
7.0,JUL,10-07-2019,DHMI,ANSP (AUA),4279.68,780.0,81.135,261.66,83.43,3.13.1
7.0,JUL,10-07-2019,DSNA,ANSP (AUA),7024.86,1509.8,186.732,683.67,132.87,3.13.1
7.0,JUL,10-07-2019,EANS,ANSP (AUA),228.7,14.75,2.502,5.86,2.05,3.13.1
7.0,JUL,10-07-2019,ENAIRE,ANSP (AUA),4144.05,575.72,80.325,230.73,47.53,3.13.1
7.0,JUL,10-07-2019,ENAV,ANSP (AUA),3720.21,456.37,100.692,314.52,63.48,3.13.1
7.0,JUL,10-07-2019,HCAA,ANSP (AUA),2084.31,207.13,27.288,101.09,26.35,3.13.1
7.0,JUL,10-07-2019,HungaroControl,ANSP (AUA),897.71,154.88,10.728,94.02,19.38,3.13.1
7.0,JUL,10-07-2019,IAA,ANSP (AUA),746.33,56.7,4.014,13.45,3.74,3.13.1
7.0,JUL,10-07-2019,LFV,ANSP (AUA),1079.73,58.08,8.334,34.75,7.42,3.13.1
7.0,JUL,10-07-2019,LGS,ANSP (AUA),236.01,14.79,1.4849999999999999,8.08,1.36,3.13.1
7.0,JUL,10-07-2019,LPS,ANSP (AUA),390.93,68.29,5.6160000000000005,41.32,9.79,3.13.1
7.0,JUL,10-07-2019,LVNL,ANSP (AUA),230.46,41.54,6.408,16.84,5.66,3.13.1
7.0,JUL,10-07-2019,M-NAV,ANSP (AUA),149.86,20.12,1.35,11.6,1.5,3.13.1
7.0,JUL,10-07-2019,MATS,ANSP (AUA),232.14,5.78,0.63,2.31,0.58,3.13.1
7.0,JUL,10-07-2019,MOLDATSA,ANSP (AUA),35.68,0.7,0.054,0.35,0.04,3.13.1
7.0,JUL,10-07-2019,MUAC,ANSP (AUA),2017.42,450.24,88.209,248.18,58.7,3.13.1
7.0,JUL,10-07-2019,NATS (Continental),ANSP (AUA),3796.82,705.41,212.067,313.36,141.37,3.13.1
7.0,JUL,10-07-2019,NAV Portugal (Continental),ANSP (AUA),1044.34,96.31,16.272,36.36,6.42,3.13.1
7.0,JUL,10-07-2019,NAVIAIR,ANSP (AUA),532.23,37.26,4.86,22.82,4.85,3.13.1
7.0,JUL,10-07-2019,Oro Navigacija,ANSP (AUA),189.42,10.33,0.918,5.41,1.01,3.13.1
7.0,JUL,10-07-2019,PANSA,ANSP (AUA),1487.06,151.27,16.623,99.55,18.73,3.13.1
7.0,JUL,10-07-2019,ROMATSA,ANSP (AUA),1299.41,187.33,9.171,93.6,25.68,3.13.1
7.0,JUL,10-07-2019,SMATSA,ANSP (AUA),1011.6,203.67,8.604000000000001,131.89,24.49,3.13.1
7.0,JUL,10-07-2019,Sakaeronavigatsia,ANSP (AUA),102.76,5.18,0.513,1.71,0.67,3.13.1
7.0,JUL,10-07-2019,Skyguide,ANSP (AUA),1007.25,255.12,49.788000000000004,159.98,45.73,3.13.1
7.0,JUL,10-07-2019,Slovenia Control,ANSP (AUA),216.11,41.81,3.8070000000000004,27.4,6.01,3.13.1
7.0,JUL,10-07-2019,UkSATSE,ANSP (AUA),612.64,27.07,2.538,12.59,2.85,3.13.1
7.0,JUL,10-07-2019,skeyes,ANSP (AUA),227.41,36.14,12.663,20.05,9.91,3.13.1
7.0,JUL,11-07-2019,ANS CR,ANSP (AUA),852.9,182.76,21.978,95.92,24.7,3.13.1
7.0,JUL,11-07-2019,ANS Finland,ANSP (AUA),213.49,6.79,1.7009999999999998,2.9,1.22,3.13.1
7.0,JUL,11-07-2019,ARMATS,ANSP (AUA),44.24,1.15,0.198,0.45,0.13,3.13.1
7.0,JUL,11-07-2019,Albcontrol,ANSP (AUA),162.66,17.76,1.044,8.43,2.86,3.13.1
7.0,JUL,11-07-2019,Austro Control,ANSP (AUA),922.86,151.31,20.583000000000002,90.14,24.93,3.13.1
7.0,JUL,11-07-2019,Avinor (Continental),ANSP (AUA),666.26,25.89,5.184,12.33,4.5,3.13.1
7.0,JUL,11-07-2019,BULATSA,ANSP (AUA),1003.6,178.61,9.99,74.7,17.29,3.13.1
7.0,JUL,11-07-2019,Croatia Control,ANSP (AUA),918.77,152.83,10.224,100.87,21.5,3.13.1
7.0,JUL,11-07-2019,DCAC Cyprus,ANSP (AUA),608.36,57.84,6.849,25.79,4.55,3.13.1
7.0,JUL,11-07-2019,DFS,ANSP (AUA),3898.82,782.0,166.185,462.82,141.15,3.13.1
7.0,JUL,11-07-2019,DHMI,ANSP (AUA),4408.51,805.16,80.919,265.87,83.82,3.13.1
7.0,JUL,11-07-2019,DSNA,ANSP (AUA),7130.67,1493.63,195.12900000000002,683.88,177.38,3.13.1
7.0,JUL,11-07-2019,EANS,ANSP (AUA),219.1,13.91,2.466,5.01,1.73,3.13.1
7.0,JUL,11-07-2019,ENAIRE,ANSP (AUA),4202.23,567.83,80.703,232.6,49.32,3.13.1
7.0,JUL,11-07-2019,ENAV,ANSP (AUA),3657.06,440.18,95.93100000000001,296.52,66.56,3.13.1
7.0,JUL,11-07-2019,HCAA,ANSP (AUA),2027.91,200.89,24.489,99.12,22.69,3.13.1
7.0,JUL,11-07-2019,HungaroControl,ANSP (AUA),904.69,163.81,10.26,96.62,20.45,3.13.1
7.0,JUL,11-07-2019,IAA,ANSP (AUA),691.52,46.89,4.275,13.69,3.54,3.13.1
7.0,JUL,11-07-2019,LFV,ANSP (AUA),1074.75,59.62,8.685,35.78,7.46,3.13.1
7.0,JUL,11-07-2019,LGS,ANSP (AUA),246.65,15.56,1.449,8.25,1.93,3.13.1
7.0,JUL,11-07-2019,LPS,ANSP (AUA),402.89,75.83,5.634,42.58,10.11,3.13.1
7.0,JUL,11-07-2019,LVNL,ANSP (AUA),240.06,43.9,6.803999999999999,18.11,6.64,3.13.1
7.0,JUL,11-07-2019,M-NAV,ANSP (AUA),140.83,19.39,1.746,10.66,1.56,3.13.1
7.0,JUL,11-07-2019,MATS,ANSP (AUA),237.82,6.84,0.6120000000000001,2.95,0.71,3.13.1
7.0,JUL,11-07-2019,MOLDATSA,ANSP (AUA),30.72,0.36,0.036000000000000004,0.19,0.04,3.13.1
7.0,JUL,11-07-2019,MUAC,ANSP (AUA),2023.28,444.73,88.66799999999999,248.96,61.48,3.13.1
7.0,JUL,11-07-2019,NATS (Continental),ANSP (AUA),3951.01,736.85,224.217,327.31,157.86,3.13.1
7.0,JUL,11-07-2019,NAV Portugal (Continental),ANSP (AUA),1098.0,100.03,16.281,37.89,9.05,3.13.1
7.0,JUL,11-07-2019,NAVIAIR,ANSP (AUA),536.98,38.8,5.787,23.26,4.91,3.13.1
7.0,JUL,11-07-2019,Oro Navigacija,ANSP (AUA),203.08,12.21,1.089,6.4,1.31,3.13.1
7.0,JUL,11-07-2019,PANSA,ANSP (AUA),1504.86,151.6,16.857,100.51,18.83,3.13.1
7.0,JUL,11-07-2019,ROMATSA,ANSP (AUA),1285.89,189.9,9.684,97.13,23.41,3.13.1
7.0,JUL,11-07-2019,SMATSA,ANSP (AUA),1028.51,193.73,8.955,122.98,21.35,3.13.1
7.0,JUL,11-07-2019,Sakaeronavigatsia,ANSP (AUA),114.93,5.68,0.5940000000000001,1.84,0.73,3.13.1
7.0,JUL,11-07-2019,Skyguide,ANSP (AUA),974.05,237.76,45.549,150.14,45.22,3.13.1
7.0,JUL,11-07-2019,Slovenia Control,ANSP (AUA),205.7,41.83,3.636,27.66,5.72,3.13.1
7.0,JUL,11-07-2019,UkSATSE,ANSP (AUA),608.17,24.45,2.196,10.9,1.83,3.13.1
7.0,JUL,11-07-2019,skeyes,ANSP (AUA),224.64,34.66,11.367,18.49,9.21,3.13.1
7.0,JUL,12-07-2019,ANS CR,ANSP (AUA),855.99,162.41,22.878000000000004,95.12,17.36,3.13.1
7.0,JUL,12-07-2019,ANS Finland,ANSP (AUA),227.64,6.83,1.449,2.71,1.15,3.13.1
7.0,JUL,12-07-2019,ARMATS,ANSP (AUA),45.16,1.69,0.28800000000000003,0.46,0.14,3.13.1
7.0,JUL,12-07-2019,Albcontrol,ANSP (AUA),174.0,19.17,1.332,10.41,3.18,3.13.1
7.0,JUL,12-07-2019,Austro Control,ANSP (AUA),894.18,141.02,21.105,88.31,21.18,3.13.1
7.0,JUL,12-07-2019,Avinor (Continental),ANSP (AUA),720.97,28.22,5.841,13.38,4.69,3.13.1
7.0,JUL,12-07-2019,BULATSA,ANSP (AUA),992.0,169.39,9.927,68.95,19.58,3.13.1
7.0,JUL,12-07-2019,Croatia Control,ANSP (AUA),938.34,155.67,11.241,106.07,22.87,3.13.1
7.0,JUL,12-07-2019,DCAC Cyprus,ANSP (AUA),536.07,43.06,5.508,18.26,4.94,3.13.1
7.0,JUL,12-07-2019,DFS,ANSP (AUA),3743.26,669.09,152.39700000000002,414.28,120.34,3.13.1
7.0,JUL,12-07-2019,DHMI,ANSP (AUA),4303.94,810.48,84.57300000000001,282.42,91.02,3.13.1
7.0,JUL,12-07-2019,DSNA,ANSP (AUA),7386.23,1585.79,211.41,747.02,191.55,3.13.1
7.0,JUL,12-07-2019,EANS,ANSP (AUA),217.99,12.66,2.16,4.67,1.35,3.13.1
7.0,JUL,12-07-2019,ENAIRE,ANSP (AUA),4180.68,556.24,79.73100000000001,224.58,61.85,3.13.1
7.0,JUL,12-07-2019,ENAV,ANSP (AUA),3808.79,461.51,102.051,311.57,80.68,3.13.1
7.0,JUL,12-07-2019,HCAA,ANSP (AUA),2026.6,194.9,23.328000000000003,98.21,27.68,3.13.1
7.0,JUL,12-07-2019,HungaroControl,ANSP (AUA),902.27,155.7,9.648000000000001,96.5,14.79,3.13.1
7.0,JUL,12-07-2019,IAA,ANSP (AUA),799.68,54.93,4.617,13.76,3.49,3.13.1
7.0,JUL,12-07-2019,LFV,ANSP (AUA),1094.25,63.44,10.386,39.55,8.78,3.13.1
7.0,JUL,12-07-2019,LGS,ANSP (AUA),243.04,14.22,1.548,7.15,1.83,3.13.1
7.0,JUL,12-07-2019,LPS,ANSP (AUA),390.9,68.15,4.986,41.53,7.21,3.13.1
7.0,JUL,12-07-2019,LVNL,ANSP (AUA),247.05,47.15,9.243,22.89,6.59,3.13.1
7.0,JUL,12-07-2019,M-NAV,ANSP (AUA),135.14,16.83,1.512,9.94,1.7,3.13.1
7.0,JUL,12-07-2019,MATS,ANSP (AUA),243.09,6.67,0.6120000000000001,2.62,0.64,3.13.1
7.0,JUL,12-07-2019,MOLDATSA,ANSP (AUA),34.53,0.75,0.045000000000000005,0.35,0.06,3.13.1
7.0,JUL,12-07-2019,MUAC,ANSP (AUA),2007.49,399.33,82.674,239.73,49.91,3.13.1
